Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V12,Waiting,Circular Quay,CQ2,05:40,Circular Quay,CQ2,05:45
V12,Waiting,Circular Quay,CQ5,05:45,Circular Quay,CQ5,05:50
V12,Waiting,Circular Quay,CQ2,05:50,Circular Quay,CQ2,05:55
V12,Charging,Circular Quay,CQ2,05:55,Circular Quay,CQ2,06:00
V12,Charging,Circular Quay,CQ2,06:00,Circular Quay,CQ2,06:05
V12,Charging,Circular Quay,CQ2,06:05,Circular Quay,CQ2,06:10
V12,Waiting,Circular Quay,CQ2,06:10,Circular Quay,CQ2,06:15
V12,Waiting,Circular Quay,CQ5,06:15,Circular Quay,CQ5,06:20
V12,Waiting,Circular Quay,CQ2,06:20,Circular Quay,CQ2,06:25
V12,Waiting,Circular Quay,CQ1,06:25,Circular Quay,CQ1,06:30
V12,Waiting,Circular Quay,CQ1,06:30,Circular Quay,CQ1,06:35
V12,F9 - Rose Bay,Circular Quay,CQ1,06:35,Circular Quay,CQ3,07:16
V12,F4 - Pyrmont Bay,Circular Quay,CQ1,07:20,Circular Quay,CQ1,08:28
V12,Waiting,Circular Quay,CQ4,08:30,Circular Quay,CQ4,08:35
V12,F9 - Rose Bay,Circular Quay,CQ1,08:35,Circular Quay,CQ5,09:16
V12,Waiting,Circular Quay,CQ1,09:20,Circular Quay,CQ1,09:25
V12,Waiting,Barangaroo,Bar1,09:35,Barangaroo,Bar1,09:40
V12,Waiting,Barangaroo,Bar2,09:40,Barangaroo,Bar2,09:45
V12,Waiting,Barangaroo,Bar2,09:45,Barangaroo,Bar2,09:50
V12,Waiting,Barangaroo,Bar1,09:50,Barangaroo,Bar1,09:55
V12,Waiting,Barangaroo,Bar1,09:55,Barangaroo,Bar1,10:00
V12,Waiting,Barangaroo,Bar2,10:00,Barangaroo,Bar2,10:05
V12,Waiting,Barangaroo,Bar4,10:05,Barangaroo,Bar4,10:10
V12,Waiting,Barangaroo,Bar5,10:10,Barangaroo,Bar5,10:15
V12,Waiting,Barangaroo,Bar1,10:15,Barangaroo,Bar1,10:20
V12,Waiting,Barangaroo,Bar4,10:20,Barangaroo,Bar4,10:25
V12,Crew pause,Barangaroo,Bar4,10:25,Barangaroo,Bar4,10:55
V12,Crew pause,Barangaroo,Bar5,10:55,Barangaroo,Bar5,11:25
V12,Waiting,Barangaroo,Bar4,11:25,Barangaroo,Bar4,11:30
